measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Poland,Both,All ages,Conflict and terrorism,Rate,2006,0.002617104748849007,0.0028779643914130164,0.0023799950824163855
Deaths,Congo,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Mozambique,Both,All ages,Conflict and terrorism,Rate,2006,0.014314643038072096,0.015741453588159978,0.01301773650907204
Deaths,Gabon,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,China,Both,All ages,Conflict and terrorism,Rate,2009,0.02949561321231546,0.0324355853793274,0.026823310923660953
Deaths,Somalia,Both,All ages,Conflict and terrorism,Rate,2004,10.98677686077037,12.081882697130789,9.991374977153532
Deaths,Greece,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Turkmenistan,Both,All ages,Conflict and terrorism,Rate,2012,1.0517395853881673,1.1565716187393116,0.9564519885218035
Deaths,Bulgaria,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Republic of Moldova,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Germany,Both,All ages,Conflict and terrorism,Rate,2008,0.007318967432336403,0.008048484746909534,0.006655869049562189
Deaths,Nauru,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Burundi,Both,All ages,Conflict and terrorism,Rate,2008,3.2996969156655056,3.371885637768681,3.2304823445835176
Deaths,Saudi Arabia,Both,All ages,Conflict and terrorism,Rate,2009,0.018535156480509685,0.020382646267267424,0.016855871472027332
Deaths,Andorra,Both,All ages,Conflict and terrorism,Rate,2004,0.0,0.0,0.0
Deaths,Palestine,Both,All ages,Conflict and terrorism,Rate,2003,98.4198245700278,108.22981030706848,89.50298935950767
Deaths,Senegal,Both,All ages,Conflict and terrorism,Rate,2006,0.0434976185610585,0.046057491142399765,0.041105570477834814
Deaths,Bahrain,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Kiribati,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Netherlands,Both,All ages,Conflict and terrorism,Rate,2004,0.006162888954625987,0.006777174267650792,0.005604531271413141
Deaths,Malawi,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Slovenia,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Uzbekistan,Both,All ages,Conflict and terrorism,Rate,2007,0.005936705637121855,0.006528446151592455,0.005398840160416841
Deaths,United States Virgin Islands,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Suriname,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Democratic People's Republic of Korea,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Belize,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Guinea,Both,All ages,Conflict and terrorism,Rate,2007,0.48940450719360457,0.5557385051780918,0.430520348624216
Deaths,Maldives,Both,All ages,Conflict and terrorism,Rate,2007,0.005854742172757822,0.006438312987476535,0.005324302585178387
Deaths,Equatorial Guinea,Both,All ages,Conflict and terrorism,Rate,2009,0.3044586152484792,0.334805495931868,0.276874667477243
Deaths,Panama,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Syrian Arab Republic,Both,All ages,Conflict and terrorism,Rate,2012,276.590942818375,304.1601161622299,251.53180591573806
Deaths,Liberia,Both,All ages,Conflict and terrorism,Rate,2010,0.024921729377988523,0.027405800151417914,0.02266382092310616
Deaths,Dominican Republic,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Timor-Leste,Both,All ages,Conflict and terrorism,Rate,2008,0.28481258305277163,0.31320124752848794,0.2590085656197071
Deaths,Jamaica,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Romania,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Cook Islands,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Uzbekistan,Both,All ages,Conflict and terrorism,Rate,2004,0.27764825463023207,0.3442836970261157,0.2222693867177914
Deaths,Lithuania,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Papua New Guinea,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Cambodia,Both,All ages,Conflict and terrorism,Rate,2006,0.005957575052207434,0.006551395723447503,0.0054178188066855565
Deaths,Romania,Both,All ages,Conflict and terrorism,Rate,2005,0.004643352147160813,0.00510617778757124,0.004222664484878017
Deaths,Guatemala,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Saint Kitts and Nevis,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Barbados,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,South Sudan,Both,All ages,Conflict and terrorism,Rate,2006,8.893243090981109,9.779676167444126,8.087515347858055
Deaths,Iceland,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,United Kingdom,Both,All ages,Conflict and terrorism,Rate,2011,0.0807742227701236,0.08882538499030873,0.07345607892211688
Deaths,Vanuatu,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Portugal,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Cuba,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Zimbabwe,Both,All ages,Conflict and terrorism,Rate,2008,2.9176324357032084,3.1384019056916164,2.713692281183646
Deaths,Hungary,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Russian Federation,Both,All ages,Conflict and terrorism,Rate,2007,0.205195713851947,0.21381888430321314,0.1971833079132991
Deaths,Togo,Both,All ages,Conflict and terrorism,Rate,2009,0.03216215778028643,0.03536791749867086,0.029248266578036704
Deaths,France,Both,All ages,Conflict and terrorism,Rate,2007,0.01564405758855089,0.017203377395140586,0.014226706113373847
Deaths,Haiti,Both,All ages,Conflict and terrorism,Rate,2008,0.06040154025295394,0.06642205747055123,0.05492916125563132
Deaths,Saint Kitts and Nevis,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Italy,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Gabon,Both,All ages,Conflict and terrorism,Rate,2004,0.0,0.0,0.0
Deaths,Cyprus,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Norway,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Luxembourg,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Trinidad and Tobago,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Democratic Republic of the Congo,Both,All ages,Conflict and terrorism,Rate,2010,1.9614509228729127,2.129914329125874,1.8069018907475378
Deaths,North Macedonia,Both,All ages,Conflict and terrorism,Rate,2008,0.14098969066101388,0.1550428233555372,0.12821602596999457
Deaths,Ghana,Both,All ages,Conflict and terrorism,Rate,2007,0.025808047186830614,0.02838046159530721,0.023469838346531793
Deaths,Marshall Islands,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Pakistan,Both,All ages,Conflict and terrorism,Rate,2008,2.7548919999805594,2.984088483847181,2.548679391426621
Deaths,Germany,Both,All ages,Conflict and terrorism,Rate,2011,0.011035177798301089,0.012135107993055864,0.010035390790184364
Deaths,Serbia,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Saint Vincent and the Grenadines,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Poland,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Tunisia,Both,All ages,Conflict and terrorism,Rate,2004,0.0,0.0,0.0
Deaths,Austria,Both,All ages,Conflict and terrorism,Rate,2006,0.05551398788801166,0.06104733883399053,0.050484421090480874
Deaths,Malta,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Bosnia and Herzegovina,Both,All ages,Conflict and terrorism,Rate,2010,0.02630385405880283,0.028925687965471198,0.023920725120414654
Deaths,Ukraine,Both,All ages,Conflict and terrorism,Rate,2011,0.07490151570638225,0.08236731646321577,0.06811543906491474
Deaths,Iraq,Both,All ages,Conflict and terrorism,Rate,2010,22.158525750683594,25.395970208434136,19.304335494380084
Deaths,Kazakhstan,Both,All ages,Conflict and terrorism,Rate,2011,0.20105562938210558,0.2210958282465812,0.18283999118949668
Deaths,San Marino,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Syrian Arab Republic,Both,All ages,Conflict and terrorism,Rate,2009,0.14659480053979923,0.16120662197620614,0.13331331294476303
Deaths,Bahamas,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Taiwan (Province of China),Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Israel,Both,All ages,Conflict and terrorism,Rate,2008,9.932824609084625,10.770198647627504,9.163793155026537
Deaths,Seychelles,Both,All ages,Conflict and terrorism,Rate,2012,0.030544538618270185,0.03358906231559238,0.027777203697380022
Deaths,Madagascar,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Bangladesh,Both,All ages,Conflict and terrorism,Rate,2011,0.2699647901898543,0.29687350246236266,0.24550598265506954
Deaths,Republic of Korea,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Ethiopia,Both,All ages,Conflict and terrorism,Rate,2007,0.9013518523994556,1.4401368697924621,0.697453744018754
Deaths,Spain,Both,All ages,Conflict and terrorism,Rate,2010,0.002128684774779751,0.002340861207429117,0.0019358259535536585
Deaths,Afghanistan,Both,All ages,Conflict and terrorism,Rate,2007,40.4189495396372,44.6541962526025,36.58239248371904
Deaths,American Samoa,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Myanmar,Both,All ages,Conflict and terrorism,Rate,2007,1.3648928179862734,1.5481008191705297,1.2021213319931614
Deaths,Switzerland,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Taiwan (Province of China),Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Saint Lucia,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Samoa,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Northern Mariana Islands,Both,All ages,Conflict and terrorism,Rate,2004,1.5967915602215588,1.7559515922500117,1.452122259394731
Deaths,Czechia,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Guam,Both,All ages,Conflict and terrorism,Rate,2009,0.6094168900525486,0.6701604549333555,0.5542037253588866
Deaths,Guatemala,Both,All ages,Conflict and terrorism,Rate,2011,0.19518870971190835,0.19518870971190674,0.19518870971190674
Deaths,Dominica,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Rwanda,Both,All ages,Conflict and terrorism,Rate,2009,18.045822331201613,18.72394930518798,17.40275409171564
Deaths,Cabo Verde,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Denmark,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Vanuatu,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Morocco,Both,All ages,Conflict and terrorism,Rate,2011,0.052925453684134705,0.05820079275363634,0.048130408061922085
Deaths,United Arab Emirates,Both,All ages,Conflict and terrorism,Rate,2010,0.011790114867148725,0.012965293335410532,0.010721930567463595
Deaths,Honduras,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Bahamas,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Turkey,Both,All ages,Conflict and terrorism,Rate,2006,0.3757732204904056,0.38660396840348255,0.36543931261857426
Deaths,Hungary,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Mauritius,Both,All ages,Conflict and terrorism,Rate,2005,0.006865108214481629,0.007549387158906964,0.0062431294727153825
Deaths,Belarus,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,China,Both,All ages,Conflict and terrorism,Rate,2012,0.003481723322378552,0.003828763730975836,0.0031662792210513406
Deaths,Chad,Both,All ages,Conflict and terrorism,Rate,2009,1.210178410738108,1.6897762721152672,0.8463613436462588
Deaths,Monaco,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Sudan,Both,All ages,Conflict and terrorism,Rate,2007,3.034188964430559,3.266871366300046,2.819392692100991
Deaths,Mauritius,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Philippines,Both,All ages,Conflict and terrorism,Rate,2011,0.5217526650048862,0.5449558921033753,0.5008201902757948
Deaths,Ecuador,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Brazil,Both,All ages,Conflict and terrorism,Rate,2006,0.0005285788829130702,0.0005812649278733373,0.00048068964093069786
Deaths,Tajikistan,Both,All ages,Conflict and terrorism,Rate,2012,0.6455780082430773,0.709925928803589,0.5870886465703843
Deaths,Mali,Both,All ages,Conflict and terrorism,Rate,2005,0.09011301214882111,0.09909501722517353,0.08194877406807838
Deaths,Thailand,Both,All ages,Conflict and terrorism,Rate,2005,0.9753936213308215,1.0005144664945922,0.9513734295607945
Deaths,Bahrain,Both,All ages,Conflict and terrorism,Rate,2004,0.0,0.0,0.0
Deaths,Suriname,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Libya,Both,All ages,Conflict and terrorism,Rate,2008,0.6666327955318103,0.7330793498167907,0.6062358703223365
Deaths,Iran (Islamic Republic of),Both,All ages,Conflict and terrorism,Rate,2010,0.3221118833158818,0.3407837586205183,0.3048204048522765
Deaths,Costa Rica,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Lebanon,Both,All ages,Conflict and terrorism,Rate,2007,1.0316242032652523,1.1344512380037395,0.9381590598361942
Deaths,Kyrgyzstan,Both,All ages,Conflict and terrorism,Rate,2006,0.13044162263944667,0.14344337775534732,0.11862361281520428
Deaths,Tokelau,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Netherlands,Both,All ages,Conflict and terrorism,Rate,2006,0.006118127893717898,0.00672795165267063,0.005563825562216048
Deaths,Palestine,Both,All ages,Conflict and terrorism,Rate,2005,68.97973064680141,75.85527809617275,62.73016767784944
Deaths,Paraguay,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Guatemala,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Sweden,Both,All ages,Conflict and terrorism,Rate,2007,0.010871074344640757,0.011954647544787587,0.00988615510793247
Deaths,Sierra Leone,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Eswatini,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Cambodia,Both,All ages,Conflict and terrorism,Rate,2009,0.0025119945830656414,0.0027623773808307787,0.0022844078966965946
Deaths,Angola,Both,All ages,Conflict and terrorism,Rate,2006,0.06459606616777697,0.06937613699807037,0.06017537498584422
Deaths,Palau,Both,All ages,Conflict and terrorism,Rate,2004,0.0,0.0,0.0
Deaths,Tajikistan,Both,All ages,Conflict and terrorism,Rate,2009,0.2234829110977771,0.22967169503739623,0.2175733389587446
Deaths,Guyana,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Cameroon,Both,All ages,Conflict and terrorism,Rate,2006,0.16272629520226783,0.17894602168470888,0.14798329433759258
Deaths,Eritrea,Both,All ages,Conflict and terrorism,Rate,2005,3.403377558099836,3.742608860823487,3.095031582303408
Deaths,Rwanda,Both,All ages,Conflict and terrorism,Rate,2012,0.9464591255334868,1.0925799635340285,0.8183237563608966
Deaths,Belgium,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Uganda,Both,All ages,Conflict and terrorism,Rate,2010,0.9537758320757708,1.0000668310839766,0.9102108893388183
Deaths,New Zealand,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,North Macedonia,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Algeria,Both,All ages,Conflict and terrorism,Rate,2009,1.7865535618910349,1.9259354690486357,1.658001877727176
Deaths,Montenegro,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Armenia,Both,All ages,Conflict and terrorism,Rate,2007,0.4963501891118309,0.5458238423827723,0.451380866494601
Deaths,Haiti,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,United Arab Emirates,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Mongolia,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Micronesia (Federated States of),Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Jordan,Both,All ages,Conflict and terrorism,Rate,2010,0.026845287611300967,0.029521088850778223,0.024413104797983
Deaths,Qatar,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Albania,Both,All ages,Conflict and terrorism,Rate,2006,0.5893482379524061,0.6480914620306952,0.5359532929564114
Deaths,United States of America,Both,All ages,Conflict and terrorism,Rate,2006,0.3181710845801952,0.3498847542123701,0.289344787212276
Deaths,Malaysia,Both,All ages,Conflict and terrorism,Rate,2007,0.005855872992100145,0.006439556521118732,0.005325330952298601
Deaths,Yemen,Both,All ages,Conflict and terrorism,Rate,2010,2.0463643617378495,2.276130876287573,1.8392606124834079
Deaths,Belarus,Both,All ages,Conflict and terrorism,Rate,2008,0.11909415623320195,0.13096485381996026,0.10830422676211447
Deaths,Peru,Both,All ages,Conflict and terrorism,Rate,2006,0.06559385030442445,0.06807576010651221,0.06324067948421801
Deaths,Ghana,Both,All ages,Conflict and terrorism,Rate,2004,0.009373610225171641,0.010307923845575264,0.008524361224061795
Deaths,Singapore,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Sierra Leone,Both,All ages,Conflict and terrorism,Rate,2008,0.10671461475541219,0.11735138283804068,0.09704627162957061
Deaths,Austria,Both,All ages,Conflict and terrorism,Rate,2009,0.011976554085709351,0.01317031586361323,0.010891478394519033
Deaths,Albania,Both,All ages,Conflict and terrorism,Rate,2009,0.27292940106896446,0.30013361062128435,0.2482019998155077
Deaths,Saint Kitts and Nevis,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Côte d'Ivoire,Both,All ages,Conflict and terrorism,Rate,2012,0.18946730353374777,0.1997668799164578,0.1798131844546149
Deaths,Congo,Both,All ages,Conflict and terrorism,Rate,2012,0.04471808995061725,0.04917536089699168,0.04066663140798226
Deaths,Azerbaijan,Both,All ages,Conflict and terrorism,Rate,2011,0.2228297650573535,0.22282976505735277,0.22282976505735277
Deaths,Congo,Both,All ages,Conflict and terrorism,Rate,2009,2.4516183382234558,2.695983140088417,2.2295017390877434
Deaths,Antigua and Barbuda,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Mauritania,Both,All ages,Conflict and terrorism,Rate,2005,1.6569348522441223,1.8220896606247758,1.5068165697072955
Deaths,Northern Mariana Islands,Both,All ages,Conflict and terrorism,Rate,2007,3.394762692628616,3.733135309535982,3.087197223565488
Deaths,New Zealand,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Guinea-Bissau,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,El Salvador,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Lesotho,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Namibia,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Egypt,Both,All ages,Conflict and terrorism,Rate,2006,0.031244608042941848,0.03435891108706682,0.02841384683854675
Deaths,Belgium,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Ukraine,Both,All ages,Conflict and terrorism,Rate,2010,0.08380248804929616,0.09215549229497207,0.07620998339455085
Deaths,Kenya,Both,All ages,Conflict and terrorism,Rate,2011,0.3134827256259265,0.34278923990002924,0.28676935526835545
Deaths,Hungary,Both,All ages,Conflict and terrorism,Rate,2010,0.01003808816385612,0.011038633553413479,0.009128637467547558
Deaths,Sao Tome and Principe,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Papua New Guinea,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Libya,Both,All ages,Conflict and terrorism,Rate,2011,69.54473924012622,76.47660386203913,63.24398649776005
Deaths,Tunisia,Both,All ages,Conflict and terrorism,Rate,2006,0.019228202381720353,0.021144771446313586,0.017486127420894376
Deaths,India,Both,All ages,Conflict and terrorism,Rate,2005,0.21641527397570995,0.22373409844565934,0.20957633004039083
Deaths,Finland,Both,All ages,Conflict and terrorism,Rate,2007,0.22607133955470302,0.24860497671849743,0.20558927824807555
Deaths,Solomon Islands,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Kuwait,Both,All ages,Conflict and terrorism,Rate,2007,0.4685500300078055,0.5152527053229404,0.4260994015524465
Deaths,Niue,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Mozambique,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Brunei Darussalam,Both,All ages,Conflict and terrorism,Rate,2007,0.011738722747476832,0.012908778711576632,0.010675194573366341
Deaths,Democratic Republic of the Congo,Both,All ages,Conflict and terrorism,Rate,2012,2.9723889355015016,3.275206469121372,2.6975456580873116
Deaths,United Republic of Tanzania,Both,All ages,Conflict and terrorism,Rate,2006,0.004979350210035023,0.005475666422277584,0.004528221126313074
Deaths,United Kingdom,Both,All ages,Conflict and terrorism,Rate,2010,0.16494492138955424,0.18138578920554496,0.15000091301249838
Deaths,Tuvalu,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Chad,Both,All ages,Conflict and terrorism,Rate,2012,0.13445804556085386,0.14786013721205174,0.12227614785647749
Deaths,Indonesia,Both,All ages,Conflict and terrorism,Rate,2010,0.006569199042490268,0.007223983271096136,0.005974029669013944
Deaths,Nigeria,Both,All ages,Conflict and terrorism,Rate,2011,0.7800684158302945,0.899599656677645,0.6806442392994488
Deaths,Canada,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Côte d'Ivoire,Both,All ages,Conflict and terrorism,Rate,2009,0.009507840361183474,0.009972332380800494,0.00907079857567972
Deaths,Kyrgyzstan,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Niue,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Mexico,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Burkina Faso,Both,All ages,Conflict and terrorism,Rate,2011,0.011570363405532306,0.012723638169803887,0.01052208858627009
Deaths,Algeria,Both,All ages,Conflict and terrorism,Rate,2012,0.7694355266733185,0.7977842566242328,0.7425386303735166
Deaths,South Africa,Both,All ages,Conflict and terrorism,Rate,2010,0.047267757986768806,0.05177796400582186,0.04316048052503003
Deaths,Gambia,Both,All ages,Conflict and terrorism,Rate,2012,0.47550417256422534,0.676942814259795,0.3249940179900937
Deaths,Comoros,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Oman,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Bermuda,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Belize,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Tonga,Both,All ages,Conflict and terrorism,Rate,2006,0.0,0.0,0.0
Deaths,Samoa,Both,All ages,Conflict and terrorism,Rate,2004,0.0,0.0,0.0
Deaths,Sweden,Both,All ages,Conflict and terrorism,Rate,2004,0.0,0.0,0.0
Deaths,Saint Vincent and the Grenadines,Both,All ages,Conflict and terrorism,Rate,2005,0.0,0.0,0.0
Deaths,Niger,Both,All ages,Conflict and terrorism,Rate,2007,0.7575912872967165,0.8331041197504964,0.6889535235609747
Deaths,Palau,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Tonga,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Democratic Republic of the Congo,Both,All ages,Conflict and terrorism,Rate,2009,7.957006182255955,8.497910107737773,7.454713075384886
Deaths,Republic of Moldova,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Equatorial Guinea,Both,All ages,Conflict and terrorism,Rate,2012,0.0894735429244766,0.09839180897266567,0.08136724074964088
Deaths,Colombia,Both,All ages,Conflict and terrorism,Rate,2012,0.875553080000732,0.9456266949131383,0.8110125257275979
Deaths,Micronesia (Federated States of),Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Portugal,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Gambia,Both,All ages,Conflict and terrorism,Rate,2009,0.0,0.0,0.0
Deaths,Nauru,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Italy,Both,All ages,Conflict and terrorism,Rate,2011,0.004953203260170451,0.0054469132779155285,0.004504443089868316
Deaths,Germany,Both,All ages,Conflict and terrorism,Rate,2010,0.007349042050975621,0.008081557050021225,0.006683218908026337
Deaths,Djibouti,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Botswana,Both,All ages,Conflict and terrorism,Rate,2007,0.0,0.0,0.0
Deaths,Thailand,Both,All ages,Conflict and terrorism,Rate,2008,0.7568883784918338,0.8211614060668516,0.6978854586880291
Deaths,North Macedonia,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
Deaths,Nicaragua,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Australia,Both,All ages,Conflict and terrorism,Rate,2008,0.0,0.0,0.0
Deaths,Republic of Moldova,Both,All ages,Conflict and terrorism,Rate,2006,0.050434442045215015,0.05546148978971828,0.04586508205482278
Deaths,Japan,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Georgia,Both,All ages,Conflict and terrorism,Rate,2011,0.4601395314895187,0.5060038912430651,0.4184508941233886
Deaths,Estonia,Both,All ages,Conflict and terrorism,Rate,2009,0.2994739689570466,0.3293240055418328,0.27234163009445894
Deaths,Mauritius,Both,All ages,Conflict and terrorism,Rate,2007,0.005863475178835596,0.006447916455023237,0.005332244380984977
Deaths,Latvia,Both,All ages,Conflict and terrorism,Rate,2012,0.0,0.0,0.0
Deaths,Luxembourg,Both,All ages,Conflict and terrorism,Rate,2011,0.0,0.0,0.0
Deaths,Sri Lanka,Both,All ages,Conflict and terrorism,Rate,2010,41.37620292343262,45.50037162933152,37.627519315052666
Deaths,Bhutan,Both,All ages,Conflict and terrorism,Rate,2010,0.0,0.0,0.0
